640299,"Footwear, Outer Soles/Uppers Of Rubber  Or Plastics, Nes"
640312,Ski And Snowboard Boots And Cross-Country Ski Footwear -  Leather Uppers
640319,Other Sports Footwear Nes - Rubber/Plastic Soles - Leather Uppers
640320,Beach-Type Sandals - Rubber/Plastic Soles - Leather Uppers
640340,Other Footwear Nes - Rubber/Plastic Soles - Leather Uppers - Metal Toe Cap
640351,Boots - Leather Soles - Leather Uppers
640359,"Shoes, Sandals And Slippers - Leather Soles - Leather Uppers"
640391,"Footwear,Outer Soles Of Rubber/Plastics/  Leather,Uppers Of Leather,Covg Ankle,Nes"
640399,"Footwear, Outer Sole Of Rubber/Plastics/  Leather Uppers Of Leather, Nes"
640411,Sports Shoes - Rubber/Plastic Soles - Textile (Incl Canvas) Uppers
640419,Sports Footwear Nes - Rubber/Plastic Soles - Textile (Incl Canvas) Uppers
640420,Footwear - Leather Soles - Textile (Incl Canvas) Uppers
640510,Footwear Nes - Leather Uppers
640520,Footwear Nes - Textile (Incl Wool Felt) Uppers
640590,Footwear Of Other Material Nes (Including Disposable Slippers)
640610,Parts Of Footwear - Uppers (Excluding Stiffeners)
640620,Parts Of Footwear - Rubber/Plastic Soles And Heels
640690,Parts Of Footwear - Other
650100,"Hat Forms, Hat Bodies And Hoods Of Felt (Including Plateaux And Manchons)"
650200,Hat-Shapes - Plaited Or Made By Assembling Strips Of Material
650400,Hats And Other Headgear - Plaited Or Made By Assembling Strips Of Material
650500,"Hats And Other Headgear, Knitted Or Crocheted, Or Made Up From Lace, Felt Of Other Textile Fabric,,"
650610,Safety Headgear
650691,Headgear - Rubber Or Plastic
650699,"Headgear, Of Other Materials, Nes"
650700,"Head-Bands And Linings, Covers, Foundations,  Frames, Straps For Headgear"
660110,Garden And Similar Umbrellas
660191,Umbrellas With A Telescopic Shaft
660199,Umbrellas Nes
660200,"Canes, Walking Sticks,  Seat Sticks, Whips, Riding Crops And The Like"
660320,Umbrella Frames (Including Frames Mounted On Shafts/Sticks)
660390,"Parts, Trimmings & Accessories Of  Umbrellas, Walking-Sticks,Whips,Etc,Nes"
670100,Feather Or Skins And Other Parts Of Birds With Feathers
670210,"Artificial Flowers, Foliage, Fruit And Similar Articles - Plastics"
670290,"Artificial Flowers, Foliage, Fruit And Similar Articles - Other Material Nes"
670300,"Human, Wool Or Animal Hair For Making Wigs"
670411,Complete Wigs - Synthetic Fibres
670419,"False Beard, Eyebrows, Eyelashes And The Like - Synthetic Fibres"
670420,"Wigs, False Beard, Eyebrows, Eyelashes And The Like - Human Hair"
670490,"Wigs, False Beard, Eyebrows, Eyelashes And The Like - Other Material Nes"
680100,"Setts, Curbstones And Flagstones, Of  Natural Stone (Except Slate)"
680210,"Tiles, Cubes And Similar Articles (Side <7Cm); Artificially Coloured Granules, Chippings And Powders"
680221,"Worked Monumental Or Building Stone, Simply Cut Or Sawn - Marble, Travertine And Alabaster"
680223,"Worked Monumental Or Building Stone, Simply Cut Or Sawn - Granite"
680229,"Monumental Or Building Stone, Cut Or  Sawn, With A Flat Or Even Surface, Nes"
680291,"Worked Monumental/Building Stone Nes - Marble, Travertine And Alabaster"
680292,Worked Monumental/Building Stone Nes - Other Calcareous Stone Nes
680293,Worked Monumental/Building Stone Nes - Granite
680299,Worked Monumental/Building Stone - Other Natural Stone Nes
680300,Worked Slate And Articles Of Slate Or Of Agglomerated Slate
680410,"Millstones And Grindstones - For Milling, Grinding Or Pulping"
680421,"Millstones, Grindstones, Grinding Wheels - Of Agglomerated Synthetic Or Natural Diamond"
680422,"Millstones, Grindstones, Grinding Wheels - Of Other Agglomerated Abrasives Or Ceramics"
680423,Millstones And Grindstones - Of Natural Stone Nes
680430,Hand Sharpening Or Polishing Stones
680510,Natural Or Artificial Abrasive Powder Or Grain - On A Base Of Woven Textile Fabric Only
680520,Natural Or Artificial Abrasive Powder Or Grain - On A Base Of Paper Or Paperboard Only
680530,Natural Or Artificial Abrasive Powder Or Grain - On A Base Of Other Material Nes
680610,"Slag Wool, Rock Wool And Similar Mineral Wools - In Bulk, Sheets Or Rolls"
680620,"Exfoliated Vermiculite, Expanded Clays, Foamed Slag And Similar Expanded Mineral  Materials"
680690,Articles Of Heat Insulating Or Sound Absorbing Mineral Materials (Excl Asbestos-Cement)
680710,Asphalt Or Similar Material Articles - In Rolls
680790,Asphalt Or Similar Material Articles - Not In Rolls
680800,"Panels, Boards Etc. Of Vegetable Fibre, Straw, Wood - Agglomerated With Cement, Plaster Or The Like"
680911,"Plaster Boards, Sheets Etc. - Faced Or Reinforced With Paper Or Paperboard - Not Ornamental"
680919,"Plaster Boards, Sheets Etc. - Not Faced Or Reinforced With Paper Or Paperboard - Not Ornamental"
680990,Articles Of Plaster Or Compositions Based On Plaster Nes
681011,"Building Blocks And Bricks - Of Cement, Concrete Or Artificial Stone"
681019,"Tiles, Flagstones And Similar Articles - Of Cement, Concrete Or Artificial Stone"
681091,"Prefabricated Structural Components For Buildings - Of Cement, Concrete Or Artificial Stone"
681099,"Articles Nes - Of Cement, Concrete Or Artificial Stone Nes"
681140,"Sheets, Panels, Tiles, Tubes, Pipes,  Pipe Fittings, Containing Asbestos"
681181,"Corrugated Sheets, Not Containing  Asbestos"
681182,"Sheets, Nes, Panels,Tiles And Similar  Articles, Not Containing Asbestos"
681189,"Articles, Nes, Not Containing Asbestos"
681280,"Fabricated Crocidolite Fibres;Articles  Of Crocidolite, O/T Headings 68.11/68.13"
681291,"Clothing, Clothing Accessories, Footwear  And Headgear, O/T Crocidolite"
681292,"Paper, Millboard And Felt, O/T  Crocidolite"
681293,"Compressed Asbestos Fibre Jointing, In  Sheets Or Rolls, O/T Crocidolite"
681299,"Asbestos Fabricated Products, O/T  Crocidolite, Nes"
681320,Asbestos Friction Material And  Articles Thereof
681381,"Brake Linings And Pads, Not Containing  Asbestos"
681389,"Friction Material And Articles, Nes,  Not Containing Asbestos"
681410,"Plates, Sheets And Strips - Of Agglomerated Or Reconstituted Mica"
681490,Worked Mica And Articles Of Mica Nes
681510,Non-Electrical Articles Of Graphite Or Other Carbon
681520,Articles Of Peat
681591,"Articles Containing Magnesite, Dolomite Or Chromite"
681599,Articles Of Stone Or Of Other Mineral  Substances Nes
690100,"Bricks, Blocks, Tiles And Other Ceramic Goods Of Siliceous Material"
690210,"Refractory Ceramic Construction Goods - With Over 50% Of Magnesium, Calcium Or Chromium"
690220,Refractory Ceramic Construction Goods - With Over 50% Of Alumina Or Silica
690290,Refractory Ceramic Construction Goods -  Other Nes
690310,Other Refractory Ceramic Goods - With Over 50% Of Graphite Or Other Carbon Forms
690320,Other Refractory Ceramic Goods - With Over 50% Of Alumina Or Silica
690390,Other Refractory Ceramic Goods - Other Nes
690410,Building Bricks - Ceramic
690490,"Flooring Blocks, Support Or Filler Tiles And The Like - Ceramic"
690510,Roofing Tiles - Ceramic
690590,"Chimney Pots And Liners, Cowls And Other Constructional Goods Nes - Ceramic"
690600,"Ceramic Pipes, Conduits, Guttering And Pipe Fittings"
690710,"Tiles, Cubes And Similar Articles - Side Less Than 7Mm  - Unglazed Ceramic"
690790,"Tiles, Cubes And Similar Articles - Other Nes - Unglazed Ceramic"
690810,"Tiles, Cubes And Similar Articles - Side Less Than 7Mm  - Glazed Ceramic"
690890,"Tiles, Cubes And Similar Articles - Other Nes - Glazed Ceramic"
690911,"Ceramic Wares - Laboratory, Chemical Or Technical Uses - Porcelain Or China"
690912,Ceramic Wares - Hardness Equivalent To 9 Or More On The Mohs Scale
690919,"Ceramic Wares For Laboratory, Chemical  Or Other Technical Uses, Nes"
690990,Ceramic Wares - Used In Agriculture Or Packing Of Goods
691010,"Ceramic Sinks, Wash Basins, Urinals And The Like - Porcelain Or China"
691090,"Ceramic Sinks, Wash Basins  Urinals And The Like - Other Nes"
691110,Tableware And Kitchenware - Porcelain Or China
691190,Toilet And Other Household Articles Nes - Porcelain Or China
691200,"Tableware, Kitchenware, Toilet And Household Articles - Ceramic Other Than Porcelain Or China"
691310,"Statuettes, Wall Ornaments And Other Ornamental Articles Nes - Porcelain Or China"
691390,"Statuettes, Wall Ornaments And Other Ornamental Articles Nes - Other Than Porcelain Or China"
691410,Articles Of Porcelain Or China Nes
691490,Other Articles Of Ceramic Nes
700100,Cullet And Other Waste And Scrap Of Glass (Including Glass In The Mass)
700210,Glass Balls
700220,Glass Rods
700231,Glass Tubes - Fused Quartz Or Other Fuzed Silica
700232,Glass Tubes - Linear Coefficient Of Expansion Less Than 5X10-6 Per Kelvin
700239,Glass Tubes - Other Nes
700312,"Cast And Rolled Glass - Non-Wired Sheets - Body Tinted, Opacified Or With Absorbent/Reflecting Layer"
700319,Cast Glass - Non-Wired Sheets - Other Nes
700320,Cast Glass - Wired Sheets
700330,Cast Glass - Profiles
700420,"Drawn And Blown Glass Sheets -  Body Tinted, Opacified Or With Absorbent/Reflecting Layer"
700490,Drawn And Blown Glass Sheets - Other Nes
700510,"Float, Surface Ground Or Polished Glass -  Non-Wired Sheets - Absorbent Or Reflecting Layer"
700521,"Float, Surface Ground Or Polished Glass -  Non-Wired Sheets - Body Tinted"
700529,"Float, Surface Ground Or Polished Glass  - Non-Wired Sheets - Other Nes"
700530,"Float, Surface Ground Or Polished Glass -  Wired  Sheets"
700600,Worked Glass Sheets - Not Framed Or Fitted With Other Materials
700711,"Toughened Safety Glass - For Vehicles, Aircraft, Spacecraft Or Vessels"
700719,Toughened Safety Glass - Other Nes
700721,"Laminated Safety Glass -  For Vehicles, Aircraft, Spacecraft Or Vessels"
700729,Laminated Safety Glass - Other Nes
700800,Multiple-Walled Insulating Units Of Glass
700910,Rear-View Glass Mirrors For Vehicles
700991,Glass Mirrors - Unframed
700992,Glass Mirrors - Framed
701010,Ampoules Of Glass - For Conveyance Or Packing Of Goods
701020,"Stoppers, Lids And Other Closures Of Glass"
701090,Other Glass Containers -  For Conveyance Or Packing Of Goods
701110,Glass Envelopes (Including Bulbs And Tubes) - For Electrical Lighting
701120,Glass Envelopes (Including Bulbs And Tubes) - For Cathode-Ray Tubes
701190,Glass Envelopes (Including Bulbs And Tubes) - Other Nes
701310,Glassware - Household Use - Of Glass-Ceramics
701322,"Stemware Drinking Glasses, Other Than  Glass-Ceramics, Of Lead Crystal"
701328,"Stemware Drinking Glasses, Other Than  Glass-Ceramics, Nes"
701333,"Other Drinking Glasses, O/T Of Glass-Ceramics, Of Lead Crystal"
701337,"Other Drinking Glasses, O/T Of Glass-Ceramics, Nes"
701341,"Table/Kitchenware,Excl Drinking Glasses,  O/T Glass-Ceramics, Of Lead Crystal"
701342,"Table/Kitchenware,Excl Drinking Glasses,  O/T Glass Ceramics,Coef<=5 X 10-6,Etc"
701349,"Table/Kitchenware,Excl Drinking Glasses,  Other Than Glass-Ceramics, Nes"
701391,Glassware (Excluding Tableware And Kitchenware) - Of Lead Crystal
701399,Glassware (Excluding Tableware And Kitchenware) - Other (Excl Lead Crystal) Nes
701400,Signaling Glassware (Excluding Watchglass And Optical Glass)
701510,Glasses For Corrective Spectacles
701590,Clock Or Watch Glasses And Optically Worked Glasses (Excluding Eyeglasses)
701610,Glass Cubes And Other Glass Smallwares - For Mosaics And Decorations
701690,Articles Of Pressed Or Moulded Glass - For Building And Construction
701710,"Laboratory, Hygienic Or Pharmaceutical Glassware - Fused Quartz/Silica"
701720,"Laboratory, Hygienic Or Pharmaceutical Glassware - Heat Tolerant"
701790,"Laboratory, Hygienic Or Pharmaceutical Glassware - Other"
701810,"Glass Beads, Imitation Pearls, Imitation Precious Stones And The Like"
701820,Glass Microspheres Not Exceeding 1Mm In Diameter
701890,Statuettes And Ornaments Of Lamp-Worked Glass
701911,Chopped Strands Of Glass Of A Length Of Not More Than 50 Mm
701912,Rovings Of Glass
701919,"Slivers, Yarn (For Making Woven Tire Fabrics) And Other Chopped Strands Of Glass Nes"
701931,Mats - Glass Fibres
701932,Thin Sheets (Voiles) - Glass Fibres
701939,"Webs, Matts, Mattresses, Boards And Similar Nonwoven Products - Glass Fibres"
701940,Woven Fabrics Of Glass Rovings
701951,Woven Fabrics Of Glass Fibres - Of A Width Not Exceeding 30 Cm Nes
701952,Woven Fabrics Of Glass Fibres - Of A Width Exceeding 30 Cm
701959,Woven Fabrics Of Glass Fibres - Other Nes
701990,Other Articles Nes - Glass Fibres
702000,"Articles Of Glass, Nes"
710110,Natural Pearls
710121,Cultured Pearls - Unworked
710122,Cultured Pearls - Worked
710210,Diamonds - Unsorted -  Not Mounted Or Set
710221,Diamonds - Industrial - Unworked - Not Mounted Or Set
710229,Diamonds - Industrial - Worked - Not Mounted Or Set
710231,Diamonds - Non-Industrial - Unworked - Not Mounted Or Set
710239,Diamonds - Non-Industrial - Worked - Not Mounted Or Set
710310,Precious Stones (Other Than Diamonds)  - Unworked
710391,"Rubies, Sapphires And Emeralds - Worked"
710399,Precious Stones (Other Than Diamonds)  - Worked
710410,Piezo-Electric Quartz
710420,Synthetic Or Reconstructed Precious/Semi-Precious Stones - Unworked
710490,Synthetic Or Reconstructed Precious/Semi-Precious Stones - Worked
710510,Diamond Dust Or Powder
710590,Natural/Synthetic Precious/Semi-Precious Stone Dust Or Powder Nes
710610,Silver Powder
710691,Silver In Unwrought Form
710692,Silver In Semi-Manufactured Form
710700,Base Metals Clad With Silver - Unworked Or Semi-Manufactured
710811,Gold Powder (Non-Monetary)
710812,Gold In Unwrought Form (Non-Monetary)
710813,Gold In Semi-Manufactured Form (Non-Monetary)
710820,Gold (Monetary)
710900,Base Metals Or Silver Clad With Gold - Unworked Or Semi-Manufactured
711011,Platinum Unwrought Or In Powder Form
711019,Platinum In Other Semi-Manufactured Form
711021,Palladium Unwrought Or In Powder Form
711029,Palladium In Other Semi-Manufactured Form
711031,Rhodium Unwrought Or In Powder Form
711039,Rhodium In Other Semi-Manufactured Form
711041,"Iridium , Osmium And Ruthenium Unwrought Or In Powder Form"
711049,"Iridium , Osmium And Ruthenium In Other Semi-Manufactured Form"
711100,"Base Metals, Silver Or Gold Clad With Platinum - Unworked/Semi-Manufactured"
711230,Ash Containing Precious Metal Or Precious Metal Compound
711291,Waste And Scrap Of Precious Metal - Gold Or Gold-Clad Metal
711292,Waste And Scrap Of Precious Metal - Platinum Or Platinum-Clad Metal
711299,Waste And Scrap Of Precious Metal - Other Nes
711311,Articles Of Jewellery - Silver
711319,Articles Of Jewellery - Precious Metals (Other Than Silver)
711320,Articles Of Jewellery - Base Metal Clad With Precious Metal
711411,Articles Made From Precious Metals - Silver
711419,Articles Made From Precious Metals - Precious Metals (Other Than Silver)
711420,Articles Of Base Metal Clad With Precious Metals
711510,Catalysts In The Form Of Wire Cloth Or Grill - Platinum
711590,Articles Of Precious Metal Or Of Metal Clad With Precious Metal Nes
711610,Articles Of Natural Or Cultured Pearls
711620,Articles Of Precious/Semi-Precious Stones (Natural/Synthetic/Reconstructed)
711711,Imitation Jewellery Of Base Metal - Cufflinks And Studs
711719,Imitation Jewellery Of Base Metal - Other Than Cufflinks And Studs
711790,Imitation Jewellery Of Non-Metal
711810,Coin (Other Than Gold Coin) - Not Being Legal Tender
711890,Coin Nes
720110,Non-Alloy Pig Iron - 0.5% Or Less Of Phosphorus
720120,Non-Alloy Pig Iron - 0.5-10% Of Phosphorus
720150,Alloy Pig Iron; Spiegeleisen
720211,Ferro-Manganese - More Than 2% Of Carbon
720219,Ferro-Manganese - 2% Or Less Of Carbon
720221,Ferro-Silicon - More Than 55% Of Silicon
720229,Ferro-Silicon - 55% Or Less Of Silicon
720230,Ferro-Silico-Manganese
720241,Ferro-Chromium - More Than 4% Of Carbon
720249,Ferro-Chromium - 4% Or Less Of Carbon
720250,Ferro-Silico-Chromium
720260,Ferro-Nickel
720270,Ferro-Molybdenum
720280,Ferro-Tungsten And Ferro-Silico-Tungsten
720291,Ferro-Titanium And Ferro-Silico-Titanium
720292,Ferro-Vanadium
720293,Ferro-Niobium
720299,Other Ferro-Alloys Nes
720310,Ferrous Products - Obtained By Direct Reduction Of Iron Ore
720390,Ferrous Products - Obtained By Direct Reduction Of Spongy Ferrous Products Nes
720410,Ferrous Waste And Scrap - Of Cast Iron
720421,Ferrous Waste And Scrap - Of Stainless Steel
720429,Ferrous Waste And Scrap - Of Alloy Steel (Other Than Stainless)
720430,Ferrous Waste And Scrap - Of Tinned Iron Or Steel
720441,Ferrous Waste And Scrap - Iron Or Steel From The Mechanical Working Of Metal Nes
720449,Ferrous Waste And Scrap - Iron Or Steel Nes
720450,Remelting Scrap Ingots - Of Iron Or Steel
720510,"Granules - Of Pig Iron, Spiegeleisen, Iron Or Steel"
720521,Powders - Of Alloy Steel
720529,"Powders - Of Pig Iron, Spiegelesein, Iron Or Steel (Other Than Alloy Steel)"
720610,Ingots - Iron Or Non-Alloy Steel - Of A Purity Of Less Than 99.94% Iron
720690,Primary Forms (Other Than Ingots) - Iron Or Non-Alloy Steel Nes - Of A Purity Less Than 99.94% Iron
720711,Semi-Finished Products - Iron/Non-Alloy Steel (<0.25% Carbon) - Rectangular Width/Thickness Ratio <2
720712,Semi-Finished Products - Iron/Non-Alloy Steel (<0.25% Carbon) - Rectangular (But Not Square) Nes
720719,Semi-Finished Products - Iron/Non-Alloy Steel (<0.25% Carbon) - Other Nes
720720,Semi-Finished Products - Iron/Non-Alloy Steel (0.25% Or More Carbon)
720810,"Flat Hot-Rolled Products - Iron/Non-Alloy Steel (Width >600Mm) - In Coils, Patterns In Relief"
720825,"Flat Hot-Rolled Products - Iron/Non-Alloy Steel (Width >600Mm) - In Coils, Pickled,  >4.74Mm Thick"
720826,"Flat Hot-Rolled Products - Iron/Non-Alloy Steel (Width >600Mm) - In Coils, Pickled,  3-4.74Mm Thick"
720827,"Flat Hot-Rolled Products - Iron/Non-Alloy Steel (Width >600Mm) - In Coils, Pickled,  <3Mm Thick"
720836,"Flat Hot-Rolled Products - Iron/Non-Alloy Steel (Width >600Mm) - In Coils, Other Nes, >10Mm Thick"
720837,"Flat Hot-Rolled Products - Iron/Non-Alloy Steel (Width >600Mm) - In Coils, Other Nes 4.75-10Mm Thick"
720838,"Flat Hot-Rolled Products - Iron/Non-Alloy Steel (Width >600Mm) - In Coils, Other Nes, 3-4.75Mm Thick"
720839,"Flat Hot-Rolled Products - Iron/Non-Alloy Steel (Width >600Mm) - In Coils, Other Nes,  <3Mm Thick"
720840,"Flat Hot-Rolled Products - Iron/Non-Alloy Steel (Width >600Mm) - Not In Coils, Patterns In Relief"
720851,"Flat Hot-Rolled Products - Iron/Non-Alloy Steel (Width >600Mm) - Not In Coils, >10Mm Thick"
720852,"Flat Hot-Rolled Products - Iron/Non-Alloy Steel (Width >600Mm) - Not In Coils, 4.75-10Mm Thick"
720853,"Flat Hot-Rolled Products - Iron/Non-Alloy Steel (Width >600Mm) - Not In Coils, 3-4.75Mm Thick"
720854,"Flat Hot-Rolled Products - Iron/Non-Alloy Steel (Width >600Mm) - Not In Coils,  <3Mm Thick"
720890,Flat Hot-Rolled Products - Iron/Non-Alloy Steel (Width >600Mm) - Other Nes
720915,"Flat Cold-Rolled Products - Iron/Non-Alloy Steel (Width >600Mm) - In Coils,  >3Mm Thick"
720916,"Flat Cold-Rolled Products - Iron/Non-Alloy Steel (Width >600Mm) - In Coils, 1-3Mm Thick"
720917,"Flat Cold-Rolled Products - Iron/Non-Alloy Steel (Width >600Mm) - In Coils, 0.5-1Mm Thick"
720918,"Flat Cold-Rolled Products - Iron/Non-Alloy Steel (Width >600Mm) - In Coils, <0.5Mm Thick"
720925,"Flat Cold-Rolled Products - Iron/Non-Alloy Steel (Width >600Mm) - Not In Coils,  >3Mm Thick"
720926,"Flat Cold-Rolled Products - Iron/Non-Alloy Steel (Width >600Mm) - Not In Coils, 1-3Mm Thick"
720927,"Flat Cold-Rolled Products - Iron/Non-Alloy Steel (Width >600Mm) - Not In Coils, 0.5-1Mm Thick"
720928,"Flat Cold-Rolled Products - Iron/Non-Alloy Steel (Width >600Mm) - Not In Coils, <0.5Mm Thick"
720990,Flat Cold-Rolled Products - Iron/Non-Alloy Steel (Width >600Mm) - Perforated And Unclad Nes
721011,Flat Rolled Products - Iron/Non-Alloy Steel (Width >600Mm) - Plated/Coated With Tin - >0.4Mm Thick
721012,Flat Rolled Products - Iron/Non-Alloy Steel (Width >600Mm) - Plated/Coated With Tin - <0.5Mm Thick
721020,Flat Rolled Products - Iron/Non-Alloy Steel (Width >600Mm) - Plated/Coated With Lead (Terne-Plate)
721030,Flat Rolled Products - Iron/Non-Alloy Steel (Width >600Mm) - Electrolytically Zinc Plated Or Coated
721041,Corrugated Flat Rolled Products - Iron/Non-Alloy Steel (Width >600Mm) - Plated/Coated With Zinc
721049,Other Flat Rolled Products Nes - Iron/Non-Alloy Steel (Width >600Mm) - Plated/Coated With Zinc
721050,Flat Rolled Products - Iron/Non-Alloy Steel (Width >600Mm) - Plated/Coated With Chromium Or Oxides
721061,Flat Rolled Products - Iron/Non-Alloy Steel (Width >600Mm) - Plated/Coated With Aluminium-Zinc Alloy
721069,Flat Rolled Products - Iron/Non-Alloy Steel (Width >600Mm) - Plated/Coated With Aluminium Nes
721070,Flat Rolled Products - Iron/Non-Alloy Steel (Width >600Mm) - Painted/Varnished/Coated With Plastics
721090,Flat Rolled Products - Iron/Non-Alloy Steel (Width >600Mm) - Clad/Coated/Plated With Other Nes
721113,Flat Hot-Rolled On 4 Faces Products - Iron/Non-Alloy Steel (Width <600Mm) - >4Mm Thick
721114,"Flat Hot-Rolled Products - Iron/Non-Alloy Steel (Width <600Mm) - >4.75Mm Thick, Other Nes"
721119,Flat Hot-Rolled Products - Iron/Non-Alloy Steel (Width <600Mm) - Less Than 4.75Mm Thick
721123,Flat Cold-Rolled Products - Iron/Non-Alloy Steel (Width <600Mm) - Less Than 0.25% Of Carbon
721129,Flat Rolled Products - Iron/Non-Alloy Steel (Width <600Mm) - Other Nes
721190,Flat Rolled Products - Iron/Non-Alloy Steel (Width <600Mm) - Perforated And Unclad Nes
721210,Flat Rolled Products - Iron/Non-Alloy Steel (Width <600Mm) - Plated Or Coated With Tin
721220,Flat Rolled Products - Iron/Non-Alloy Steel (Width <600Mm) - Electrolytically Zinc Plated Or Coated
721230,Flat Rolled Products - Iron/Non-Alloy Steel (Width <600Mm) - Otherwise Plated Or Coated With Zinc
721240,Flat Rolled Products - Iron/Non-Alloy Steel (Width <600Mm) - Painted/Varnished/Coated With Plastics
721250,Flat Rolled Products - Iron/Non-Alloy Steel (Width <600Mm) - Otherwise Plated Or Coated Nes
721260,Flat Rolled Products - Iron/Non-Alloy Steel (Width <600Mm) - Otherwise Clad Nes
721310,"Bars And Rods - Iron/Non-Alloy Steel - Hot-Rolled Irregular Coils - Indented, Ribbed Or Deformed Nes"
721320,Bars And Rods - Iron/Non-Alloy Steel - Hot-Rolled Irregular Coils - Of Free Cutting Steel
721391,Bars And Rods - Iron/Non-Alloy Steel - Hot-Rolled Irregular Coils - Diameter <14Mm
721399,Bars And Rods - Iron/Non-Alloy Steel - Hot-Rolled Irregular Coils - Diameter More Than 14Mm
721410,Forged Bars And Rods - Iron/Non-Alloy Steel - Hot Rolled
721420,"Bars And Rods - Iron/Non-Alloy Steel - Hot-Rolled/Drawn/Extruded - Indented, Ribbed Or Deformed Nes"
721430,Bars And Rods - Iron/Non-Alloy Steel - Hot-Rolled/Drawn/Extruded - Of Free Cutting Steel
721491,Bars And Rods - Iron/Non-Alloy Steel - Hot-Rolled/Drawn/Extruded - Rectangular (But Not Square) Nes
721499,Bars And Rods - Iron/Non-Alloy Steel - Hot-Rolled/Drawn/Extruded - Other Shapes Nes
721510,Bars And Rods - Iron/Non-Alloy Steel - Cold Formed Or Finished - Of Free Cutting Steel
721550,Bars And Rods - Iron/Non-Alloy Steel - Cold Formed Or Finished - Other Than Of Free Cutting Steel
721590,Bars And Rods - Iron/Non-Alloy Steel - Other Nes
721610,"Sections, U, I Or H - Iron/Non-Alloy Steel - Hot Rolled/Drawn/Extruded - Height <80Mm"
721621,"Sections, L - Iron/Non-Alloy Steel - Hot Rolled/Drawn/Extruded - Height <80Mm"
721622,"Sections, T - Iron/Non-Alloy Steel - Hot Rolled/Drawn/Extruded - Height <80Mm"
721631,"Sections, U - Iron/Non-Alloy Steel - Hot Rolled/Drawn/Extruded - Height 80Mm Or More"
721632,"Sections, I - Iron/Non-Alloy Steel - Hot Rolled/Drawn/Extruded - Height 80Mm Or More"
721633,"Sections, H - Iron/Non-Alloy Steel - Hot Rolled/Drawn/Extruded - Height 80Mm Or More"
721640,"Sections, L Or T- Iron/Non-Alloy Steel - Hot Rolled/Drawn/Extruded - Height 80Mm Or More"
721650,"Angles, Shapes And Sections - Iron/Non-Alloy Steel - Hot Rolled/Drawn/Extruded - Other Nes"
721661,"Angles, Shapes And Sections From Flat-Rolled Products - Iron/Non-Alloy Steel - Cold-Formed/Finished"
721669,"Angles, Shapes And Sections From Other Nes - Iron/Non-Alloy Steel - Cold-Formed/Finished"
721691,"Angles, Shapes And Sections - Iron/Non-Alloy Steel - Cold Formed/Finished From Flat Rolled Products"
721699,"Angles, Shapes And Sections - Iron/Non-Alloy Steel - Cold Formed Or Cold Finished Nes"
721710,"Wire - Iron/Non-Alloy Steel - Polished Or Not - But Not Plated Or Coated,"
721720,Wire - Iron/Non-Alloy Steel - Plated Or Coated With Zinc
721730,Wire - Iron/Non-Alloy Steel - Plated Or Coated With Base Metals Other Than Zinc
721790,Wire - Iron/Non-Alloy Steel - Other Nes
721810,Ingots And Other Primary Forms - Stainless Steel
721891,Semi-Finished Products - Stainless Steel - Rectangular (But Not Square) Cross Section
721899,Semi-Finished Products - Stainless Steel - Other Nes
721911,"Flat Rolled Products Of Stainless Steel Hot-Rolled In Coils - Width >600Mm, More Than 10Mm Thick"
721912,"Flat Rolled Products Of Stainless Steel Hot-Rolled In Coils - Width >600Mm, 4.75-10Mm Thick"
721913,"Flat Rolled Products Of Stainless Steel Hot-Rolled In Coils - Width >600Mm, 3-4.75Mm Thick"
721914,"Flat Rolled Products Of Stainless Steel Hot-Rolled In Coils - Width >600Mm, Less Than 3Mm Thick"
721921,"Flat Rolled Products Of Stainless Steel Hot-Rolled Not In Coils - Width >600Mm, More Than 10Mm Thick"
721922,"Flat Rolled Products Of Stainless Steel Hot-Rolled Not In Coils - Width >600Mm, 4.75-10Mm Thick"
721923,"Flat Rolled Products Of Stainless Steel Hot-Rolled Not In Coils - Width >600Mm, 3-4.75Mm Thick"
721924,"Flat Rolled Products Of Stainless Steel Hot-Rolled Not In Coils - Width >600Mm, Less Than 3Mm Thick"
721931,"Flat Rolled Products Of Stainless Steel Cold-Rolled - Width >600Mm, More Than 4.75Mm Thick"
721932,"Flat Rolled Products Of Stainless Steel Cold-Rolled - Width >600Mm, 3-4.75Mm Thick"
721933,"Flat Rolled Products Of Stainless Steel Cold-Rolled - Width >600Mm, 1-3Mm Thick"
721934,"Flat Rolled Products Of Stainless Steel Cold-Rolled - Width >600Mm, 0.5-1Mm Thick"
721935,"Flat Rolled Products Of Stainless Steel Cold-Rolled - Width >600Mm, Less Than 0.5Mm Thick"
721990,"Flat Rolled Products Of Stainless Steel - Other Nes - Width >600Mm,"
722011,"Flat Rolled Products Of Stainless Steel Hot-Rolled -  Width <600Mm, Thickness 4.75Mm Or More"
722012,"Flat Rolled Products Of Stainless Steel Hot-Rolled -  Width <600Mm, Thickness Less Than 4.75Mm"
722020,Flat Rolled Products Of Stainless Steel Cold-Rolled (Cold-Reduced) -  Width <600Mm
722090,Flat Rolled Products Of Stainless Steel - Other Nes -  Width <600Mm
722100,Bars And Rods Of Stainless Steel - Hot-Rolled - In Irregularly Wound Coils
722211,"Bars And Rods Of Stainless Steel - Only Hot Rolled, Hot Drawn Or Extruded - Circular Cross-Section"
